Date,Open,High,Low,Close,Adj Close,Volume
2003-05-23,45.560001,45.700001,45.259998,45.400002,27.863657,16600
2003-05-27,45.450001,45.570000,45.000000,45.470001,27.906618,24800
2003-05-28,45.520000,46.000000,45.250000,45.400002,27.863657,43600
2003-05-29,45.400002,45.700001,45.090000,45.270000,27.783875,119800
2003-05-30,45.240002,45.650002,45.150002,45.389999,27.857508,73900
2003-06-02,45.590000,46.529999,45.590000,46.500000,28.538767,124300
2003-06-03,46.599998,48.560001,46.450001,47.910000,29.404139,173800
2003-06-04,47.980000,48.119999,47.419998,47.500000,29.152489,72300
2003-06-05,47.450001,47.750000,46.720001,47.750000,29.305925,99700
2003-06-06,48.009998,48.200001,47.580002,47.639999,29.238417,62400
2003-06-09,47.639999,47.639999,46.700001,47.000000,28.845631,40100
2003-06-10,47.119999,48.080002,47.119999,47.669998,29.256826,57800
2003-06-11,47.650002,47.650002,47.020000,47.320000,29.042019,27300
2003-06-12,47.320000,47.320000,45.599998,45.869999,28.152107,143400
2003-06-13,45.990002,46.400002,45.560001,45.630001,28.004820,71000
2003-06-16,45.650002,46.000000,45.369999,46.000000,28.231897,87000
2003-06-17,46.000000,46.000000,45.599998,45.860001,28.145983,72600
2003-06-18,45.980000,46.000000,45.220001,45.549999,27.955709,43400
2003-06-19,45.700001,46.400002,45.700001,46.000000,28.231897,89400
2003-06-20,46.250000,46.599998,46.020000,46.020000,28.244154,38500
2003-06-23,45.770000,46.200001,45.660000,45.689999,28.041626,38400
2003-06-24,45.689999,45.700001,44.310001,44.700001,27.434031,153700
2003-06-25,44.700001,45.320000,44.509998,45.130001,27.697941,95000
2003-06-26,45.230000,45.840000,45.230000,45.430000,27.882074,99600
2003-06-27,45.439999,45.770000,45.250000,45.250000,27.771570,41200
2003-06-30,45.250000,45.599998,45.040001,45.040001,27.642704,128300
2003-07-01,44.860001,46.200001,44.500000,46.200001,28.354639,66500
2003-07-02,46.080002,46.270000,45.849998,46.270000,28.397600,91900
2003-07-03,46.070000,46.070000,45.639999,45.639999,28.010952,31500
2003-07-07,45.810001,46.000000,44.639999,45.000000,27.618160,124900
2003-07-08,45.000000,45.040001,44.610001,45.000000,27.618160,249400
2003-07-09,45.119999,46.000000,45.070000,46.000000,28.231897,97900
2003-07-10,45.990002,46.270000,45.619999,46.270000,28.397600,56400
2003-07-11,46.169998,46.419998,45.889999,46.349998,28.446707,50300
2003-07-14,46.599998,47.290001,46.599998,46.790001,28.716759,55200
2003-07-15,46.799999,46.799999,45.320000,45.410000,27.869791,195400
2003-07-16,45.410000,45.820000,44.900002,45.500000,27.925016,138300
2003-07-17,45.650002,45.840000,45.380001,45.639999,28.010952,167200
2003-07-18,45.520000,46.090000,45.150002,46.000000,28.231897,78400
2003-07-21,46.090000,46.270000,45.139999,45.470001,27.906618,74100
2003-07-22,45.099998,45.349998,45.020000,45.080002,27.667259,115600
2003-07-23,45.230000,45.389999,45.110001,45.189999,27.734758,56000
2003-07-24,45.310001,46.290001,45.310001,45.939999,28.195072,126300
2003-07-25,45.790001,45.910000,45.009998,45.150002,27.710222,138200
2003-07-28,44.950001,44.950001,43.599998,43.770000,26.863262,200000
2003-07-29,43.900002,44.959999,43.669998,44.560001,27.348114,205500
2003-07-30,44.660000,45.340000,44.650002,45.340000,27.826826,91500
2003-07-31,45.220001,45.480000,44.910000,45.169998,27.722504,179900
2003-08-01,45.169998,45.180000,44.299999,45.180000,27.728638,223500
2003-08-04,45.080002,45.080002,44.259998,44.389999,27.243784,172800
2003-08-05,44.389999,44.709999,44.200001,44.290001,27.182392,112400
2003-08-06,44.389999,45.000000,43.970001,44.400002,27.249914,95600
2003-08-07,44.299999,44.480000,44.200001,44.470001,27.292875,50400
2003-08-08,44.470001,45.770000,44.470001,45.299999,27.802267,170400
2003-08-11,45.400002,45.450001,44.900002,45.349998,27.832973,47900
2003-08-12,45.250000,45.680000,45.200001,45.299999,27.802267,148800
2003-08-13,45.400002,46.020000,45.320000,45.930000,28.188932,119300
2003-08-14,45.980000,46.310001,45.880001,46.130001,28.311686,58100
2003-08-15,46.029999,46.500000,45.900002,45.910000,28.176655,13700
2003-08-18,45.910000,46.180000,45.580002,46.060001,28.268721,75600
2003-08-19,46.560001,47.000000,46.330002,46.509998,28.544905,85200
2003-08-20,46.630001,47.209999,46.529999,47.080002,28.894741,93300
2003-08-21,47.080002,47.200001,46.099998,46.360001,28.452843,117300
2003-08-22,46.509998,46.730000,46.160000,46.200001,28.354639,61700
2003-08-25,46.299999,46.299999,45.349998,45.410000,27.869791,248200
2003-08-26,45.509998,45.509998,44.900002,45.209999,27.747034,58400
2003-08-27,45.209999,45.299999,44.880001,45.099998,27.679543,29000
2003-08-28,45.009998,45.410000,44.959999,45.360001,27.839104,40300
2003-08-29,45.360001,45.619999,45.040001,45.470001,27.906618,36400
2003-09-02,45.470001,46.910000,45.369999,46.490002,28.532629,98300
2003-09-03,46.590000,46.750000,45.790001,46.299999,28.416014,99900
2003-09-04,45.980000,46.070000,45.500000,46.000000,28.354383,141500
2003-09-05,46.119999,46.560001,45.950001,46.110001,28.422190,49100
2003-09-08,46.119999,47.349998,46.119999,47.259998,29.131039,105900
2003-09-09,47.259998,47.669998,47.070000,47.200001,29.094057,122200
2003-09-10,47.209999,47.599998,47.049999,47.189999,29.087900,136100
2003-09-11,47.290001,47.500000,47.070000,47.080002,29.020084,89200
2003-09-12,47.279999,48.189999,47.230000,48.189999,29.704285,62100
2003-09-15,48.099998,48.450001,47.770000,48.400002,29.833744,133900
2003-09-16,48.299999,48.450001,47.980000,48.299999,29.772102,82500
2003-09-17,48.400002,48.750000,48.369999,48.689999,30.012491,25300
2003-09-18,48.750000,50.279999,48.290001,50.160000,30.918594,124200
2003-09-19,50.380001,51.950001,50.279999,51.380001,31.670601,261800
2003-09-22,51.230000,52.349998,50.950001,51.299999,31.621275,176800
2003-09-23,51.250000,51.700001,50.450001,51.549999,31.775389,106600
2003-09-24,51.650002,51.650002,50.680000,50.799999,31.313089,40200
2003-09-25,50.799999,50.799999,49.599998,50.000000,30.819981,67100
2003-09-26,50.000000,50.000000,48.599998,48.900002,30.141943,55300
2003-09-29,49.000000,49.320000,48.849998,49.110001,30.271374,95100
2003-09-30,49.160000,49.380001,48.560001,49.000000,30.203571,141300
2003-10-01,49.000000,50.419998,48.730000,50.310001,31.011055,93600
2003-10-02,50.209999,50.689999,49.799999,50.549999,31.159000,91500
2003-10-03,51.049999,51.400002,50.299999,50.619999,31.202133,92400
2003-10-06,50.770000,51.049999,50.049999,50.700001,31.251450,170600
2003-10-07,50.700001,51.040001,50.360001,50.849998,31.343910,115800
2003-10-08,50.849998,51.750000,50.790001,51.320000,31.633627,49500
2003-10-09,51.520000,52.349998,50.919998,51.119999,31.510347,90400
2003-10-10,51.270000,51.669998,51.270000,51.369999,31.664434,27200
2003-10-13,51.500000,53.099998,51.500000,52.599998,32.422619,64100
2003-10-14,52.700001,52.700001,51.790001,51.849998,31.960318,166300
2003-10-15,51.779999,52.060001,51.700001,52.000000,32.052780,67300
2003-10-16,52.000000,52.910000,51.860001,52.700001,32.484257,108300
2003-10-17,52.650002,52.650002,51.529999,52.029999,32.071266,124600
2003-10-20,52.130001,52.250000,50.619999,50.730000,31.269938,61400
2003-10-21,50.630001,50.950001,50.189999,50.299999,31.004896,114700
2003-10-22,50.150002,50.349998,49.630001,50.220001,30.955578,70900
2003-10-23,50.099998,50.500000,49.930000,50.470001,31.109688,93000
2003-10-24,50.470001,50.500000,49.709999,50.160000,30.918594,75400
2003-10-27,50.200001,50.500000,50.000000,50.180000,30.930927,51800
2003-10-28,50.180000,50.320000,49.849998,50.150002,30.912420,79800
2003-10-29,50.250000,50.509998,49.990002,50.200001,30.943258,45700
2003-10-30,50.299999,51.080002,50.299999,50.570000,31.171329,69200
2003-10-31,50.669998,51.349998,50.599998,51.349998,31.652117,29700
2003-11-03,51.250000,51.340000,50.509998,50.619999,31.202133,84600
2003-11-04,50.520000,50.520000,49.970001,49.990002,30.813810,96200
2003-11-05,49.889999,49.930000,49.000000,49.930000,30.776823,200000
2003-11-06,50.029999,50.180000,49.750000,49.799999,30.696697,171100
2003-11-07,49.299999,50.250000,49.299999,49.669998,30.616573,77000
2003-11-10,49.799999,50.840000,49.520000,50.689999,31.245296,91500
2003-11-11,50.590000,50.590000,49.779999,50.209999,30.949409,52100
2003-11-12,50.110001,50.799999,50.090000,50.799999,31.313089,27200
2003-11-13,50.799999,51.250000,50.529999,51.209999,31.565807,50700
2003-11-14,51.000000,51.250000,49.750000,49.750000,30.665876,86500
2003-11-17,49.500000,49.900002,49.389999,49.779999,30.684355,121200
2003-11-18,49.880001,50.439999,49.650002,50.180000,30.930927,38900
2003-11-19,50.330002,50.330002,49.799999,49.990002,30.813810,61700
2003-11-20,50.000000,50.349998,49.700001,49.990002,30.813810,55300
2003-11-21,49.869999,50.450001,49.779999,49.880001,30.746004,46100
2003-11-24,49.980000,50.570000,49.880001,50.380001,31.054216,60700
2003-11-25,50.450001,50.750000,50.400002,50.400002,31.066532,25600
2003-11-26,50.450001,50.799999,50.290001,50.750000,31.282274,65000
2003-11-28,50.849998,51.139999,50.799999,50.950001,31.405540,13400
2003-12-01,50.799999,51.549999,50.520000,51.549999,31.900614,62600
2003-12-02,51.549999,51.750000,51.130001,51.750000,32.024380,55900
2003-12-03,51.750000,52.169998,51.450001,52.099998,32.240971,110500
2003-12-04,52.000000,52.950001,51.720001,52.799999,32.674156,116200
2003-12-05,52.680000,52.680000,51.119999,51.160000,31.659292,73600
2003-12-08,51.040001,52.049999,51.040001,52.049999,32.210045,33200
2003-12-09,51.950001,51.950001,51.330002,51.480000,31.857294,28700
2003-12-10,51.330002,51.330002,50.130001,50.189999,31.059017,41100
2003-12-11,50.189999,51.000000,50.099998,51.000000,31.560265,52700
2003-12-12,50.900002,51.790001,50.650002,51.790001,32.049133,37900
2003-12-15,52.040001,52.040001,51.500000,51.959999,32.154339,41600
2003-12-16,51.959999,51.970001,51.119999,51.500000,31.869684,51600
2003-12-17,51.549999,52.169998,51.389999,52.169998,32.284306,52600
2003-12-18,52.169998,52.599998,51.939999,52.340000,32.389488,32600
2003-12-19,52.090000,52.320000,51.410000,52.270000,32.346180,60200
2003-12-22,52.169998,52.220001,51.599998,51.840000,32.080063,34300
2003-12-23,51.959999,52.099998,51.770000,51.959999,32.154339,33200
2003-12-24,52.049999,52.049999,51.750000,51.869999,32.098648,13000
2003-12-26,51.799999,52.299999,51.799999,52.180000,32.290462,17700
2003-12-29,52.250000,53.230000,52.119999,53.230000,32.940266,42100
2003-12-30,53.130001,53.570000,52.959999,53.529999,33.125904,15500
2003-12-31,53.630001,53.630001,53.110001,53.110001,32.866001,17500
2004-01-02,53.150002,54.049999,53.029999,53.990002,33.410568,85500
2004-01-05,54.000000,56.849998,54.000000,56.849998,35.180408,101900
2004-01-06,56.849998,57.669998,56.840000,57.250000,35.427940,101500
2004-01-07,57.250000,58.139999,57.160000,58.000000,35.892056,77800
2004-01-08,58.150002,58.150002,57.380001,57.970001,35.873501,62400
2004-01-09,57.849998,57.990002,57.529999,57.599998,35.644527,41900
2004-01-12,57.700001,58.779999,57.400002,58.700001,36.325237,78000
2004-01-13,58.950001,59.500000,58.619999,58.900002,36.449009,44200
2004-01-14,58.900002,58.900002,55.799999,56.480000,34.951443,406800
2004-01-15,56.500000,56.580002,56.060001,56.130001,34.734844,101900
2004-01-16,56.230000,56.349998,56.169998,56.169998,34.759605,64800
2004-01-20,56.169998,56.610001,56.139999,56.250000,34.809105,82000
2004-01-21,56.250000,57.189999,56.160000,56.889999,35.205170,115700
2004-01-22,57.000000,57.639999,56.150002,57.610001,35.650715,167200
2004-01-23,57.750000,59.959999,57.750000,59.250000,36.665592,138200
2004-01-26,59.049999,59.169998,57.250000,58.509998,36.207661,102000
2004-01-27,58.630001,59.720001,58.349998,59.720001,36.956451,91600
2004-01-28,59.900002,60.320000,57.500000,57.610001,35.650715,103300
2004-01-29,57.209999,57.490002,56.790001,57.389999,35.514580,87600
2004-01-30,57.250000,58.299999,57.080002,58.020000,35.904434,57200
2004-02-02,60.900002,61.700001,59.840000,60.020000,37.142109,363500
2004-02-03,60.020000,60.900002,59.720001,60.299999,37.315380,158000
2004-02-04,60.310001,60.310001,58.400002,58.400002,36.139591,96100
2004-02-05,58.400002,58.400002,57.520000,58.150002,35.984890,54300
2004-02-06,58.000000,60.080002,57.669998,60.020000,37.142109,56200
2004-02-09,59.000000,59.820000,58.270000,59.220001,36.647041,222900
2004-02-10,59.299999,59.849998,59.220001,59.849998,37.036884,63800
2004-02-11,59.750000,60.230000,59.599998,60.000000,37.129707,78500
2004-02-12,60.000000,60.000000,59.540001,59.549999,36.851238,30500
2004-02-13,59.450001,59.650002,58.650002,58.740002,36.349991,50000
2004-02-17,58.889999,60.650002,58.889999,59.889999,37.061646,61300
2004-02-18,60.000000,60.349998,59.959999,60.139999,37.216347,65900
2004-02-19,60.139999,60.720001,60.000000,60.220001,37.265865,76800
2004-02-20,60.220001,60.240002,59.250000,59.259998,36.671791,74400
2004-02-23,59.360001,59.430000,58.630001,58.840000,36.411873,40300
2004-02-24,58.450001,58.630001,57.860001,58.270000,36.059139,66400
2004-02-25,58.419998,58.610001,57.900002,58.299999,36.077724,98800
2004-02-26,58.450001,59.689999,58.250000,59.599998,36.882175,73900
2004-02-27,59.540001,60.000000,59.279999,59.500000,36.820316,60500
2004-03-01,59.650002,60.990002,59.650002,60.320000,37.327740,40200
2004-03-02,60.220001,61.639999,60.220001,61.090000,37.804237,99500
2004-03-03,61.090000,61.599998,60.740002,61.270000,37.915627,54700
2004-03-04,61.389999,61.750000,61.099998,61.250000,37.903255,63600
2004-03-05,61.000000,62.340000,61.000000,61.500000,38.213932,52300
2004-03-08,61.599998,62.240002,61.590000,62.009998,38.530834,64300
2004-03-09,61.860001,61.860001,60.930000,61.060001,37.940536,87400
2004-03-10,61.310001,61.310001,60.889999,61.049999,37.934315,51600
2004-03-11,60.930000,60.930000,59.000000,59.270000,36.828293,38000
2004-03-12,59.389999,61.049999,59.250000,60.259998,37.443451,55200
2004-03-15,60.380001,60.380001,59.500000,59.500000,36.971214,20900
2004-03-16,59.599998,60.220001,59.599998,60.000000,37.281883,31100
2004-03-17,60.000000,60.799999,60.000000,60.709999,37.723068,19900
2004-03-18,60.709999,60.759998,60.160000,60.709999,37.723068,26900
2004-03-19,60.560001,61.189999,60.450001,60.900002,37.841118,28600
2004-03-22,60.700001,60.799999,59.860001,60.000000,37.281883,50200
2004-03-23,60.099998,60.099998,59.459999,59.910000,37.225975,80700
2004-03-24,59.660000,59.740002,59.200001,59.549999,37.002266,55200
2004-03-25,59.549999,59.849998,59.060001,59.599998,37.033333,101500
2004-03-26,59.599998,60.090000,59.360001,60.000000,37.281883,35100
2004-03-29,60.000000,60.900002,59.810001,60.860001,37.816265,26100
2004-03-30,60.700001,61.299999,60.410000,60.410000,37.536652,31100
2004-03-31,60.560001,61.400002,60.529999,61.169998,38.008884,38400
2004-04-01,62.119999,66.930000,62.119999,66.000000,41.010075,305900
2004-04-02,65.949997,65.949997,64.849998,65.000000,40.388714,199900
2004-04-05,65.000000,65.000000,63.950001,64.099998,39.829498,187500
2004-04-06,64.099998,64.830002,64.089996,64.389999,40.009678,82300
2004-04-07,64.239998,64.779999,63.919998,63.919998,39.717651,82800
2004-04-08,64.070000,64.629997,63.099998,63.099998,39.208126,78800
2004-04-12,63.110001,64.209999,63.090000,63.900002,39.705215,54600
2004-04-13,64.050003,64.050003,62.250000,62.259998,38.686172,46500
2004-04-14,62.160000,62.590000,61.459999,61.470001,38.195301,41300
2004-04-15,61.509998,62.000000,61.080002,62.000000,38.524628,35000
2004-04-16,62.500000,63.500000,62.480000,63.500000,39.456661,67400
2004-04-19,63.380001,63.389999,61.740002,61.740002,38.363056,57200
2004-04-20,62.139999,63.099998,61.610001,62.369999,38.754532,89400
2004-04-21,62.369999,62.369999,60.959999,61.349998,38.120731,131100
2004-04-22,61.349998,62.419998,61.349998,62.400002,38.773163,66700
2004-04-23,62.279999,62.279999,61.180000,61.250000,38.058594,57800
2004-04-26,61.250000,62.189999,61.220001,61.930000,38.481125,38300
2004-04-27,61.799999,62.750000,61.779999,62.410000,38.779392,34900
2004-04-28,62.310001,62.310001,61.500000,61.689999,38.332008,77600
2004-04-29,61.590000,62.619999,61.500000,62.000000,38.524628,41400
2004-04-30,61.880001,62.619999,61.520000,62.200001,38.648888,73300
2004-05-03,62.099998,62.970001,61.709999,62.509998,38.841522,62200
2004-05-04,62.360001,63.560001,62.240002,63.340000,39.357243,82900
2004-05-05,63.240002,63.270000,62.560001,62.560001,38.872578,64500
2004-05-06,62.459999,62.459999,61.650002,61.650002,38.307137,62300
2004-05-07,61.549999,61.820000,59.880001,59.880001,37.207333,40500
2004-05-10,59.779999,59.779999,58.939999,59.200001,36.784798,96400
2004-05-11,59.200001,59.259998,58.669998,58.790001,36.530048,90600
2004-05-12,58.750000,58.779999,58.000000,58.750000,36.505180,87700
2004-05-13,58.750000,59.450001,58.700001,58.730000,36.492748,53500
2004-05-14,58.630001,59.119999,58.290001,58.630001,36.430611,55500
2004-05-17,58.630001,58.630001,57.799999,57.950001,36.008080,34100
2004-05-18,58.049999,58.750000,58.040001,58.430000,36.306355,26300
2004-05-19,58.680000,59.910000,58.660000,58.750000,36.505180,76700
2004-05-20,58.700001,59.220001,58.700001,59.080002,36.710228,36800
2004-05-21,58.980000,59.439999,58.840000,59.160000,36.759945,53100
2004-05-24,59.259998,60.680000,59.230000,60.250000,37.437225,48600
2004-05-25,60.150002,60.810001,60.000000,60.639999,37.679550,37800
2004-05-26,60.540001,62.110001,60.500000,61.560001,38.251228,66600
2004-05-27,61.459999,62.900002,61.189999,62.430000,38.791813,72100
2004-05-28,62.180000,63.099998,62.049999,63.099998,39.208126,48900
2004-06-01,63.250000,63.650002,62.860001,63.200001,39.270260,65200
2004-06-02,63.349998,64.459999,63.250000,64.129997,39.848129,68300
2004-06-03,63.700001,63.700001,63.110001,63.389999,39.542473,39800
2004-06-04,63.549999,64.550003,63.549999,64.550003,40.266071,55400
2004-06-07,64.449997,64.709999,64.300003,64.440002,40.197460,27600
2004-06-08,64.540001,65.139999,64.540001,64.809998,40.428253,45000
2004-06-09,64.709999,64.709999,63.930000,64.040001,39.947929,38100
2004-06-10,63.939999,64.150002,63.389999,63.570000,39.654762,31100
2004-06-14,63.450001,63.459999,62.630001,62.650002,39.080860,27400
2004-06-15,62.750000,63.349998,62.200001,62.200001,38.800148,49700
2004-06-16,62.250000,62.970001,61.770000,62.009998,38.681622,55400
2004-06-17,61.910000,63.110001,61.509998,63.000000,39.299168,70000
2004-06-18,63.009998,63.490002,62.230000,62.250000,38.831337,48100
2004-06-21,62.349998,62.480000,61.880001,61.930000,38.631733,21500
2004-06-22,61.930000,62.389999,61.310001,62.389999,38.918674,40500
2004-06-23,62.290001,62.580002,61.810001,62.380001,38.912437,24900
2004-06-24,62.279999,62.970001,62.029999,62.279999,38.850048,37200
2004-06-25,62.099998,62.500000,61.700001,62.500000,38.987289,96500
2004-06-28,62.500000,62.639999,62.150002,62.529999,39.006004,24700
2004-06-29,62.540001,63.220001,62.340000,63.049999,39.330376,29500
2004-06-30,62.950001,64.309998,62.950001,63.830002,39.816944,48800
2004-07-01,63.799999,64.250000,63.750000,64.150002,40.016556,82800
2004-07-02,64.099998,65.800003,63.950001,65.129997,40.627876,73300
2004-07-06,65.129997,65.940002,65.050003,65.800003,41.045822,68700
2004-07-07,65.790001,65.790001,64.839996,65.010002,40.553013,160000
2004-07-08,64.889999,64.889999,64.449997,64.800003,40.422016,72800
2004-07-09,64.750000,64.889999,64.550003,64.889999,40.478165,35800
2004-07-12,64.879997,65.239998,64.480003,64.870003,40.465683,29400
2004-07-13,64.870003,64.870003,64.610001,64.720001,40.372116,98300
2004-07-14,64.720001,64.800003,64.199997,64.209999,40.053978,99700
2004-07-15,64.199997,64.250000,63.500000,63.500000,39.611092,37600
2004-07-16,63.509998,64.070000,63.160000,63.490002,39.604847,22200
2004-07-19,63.490002,63.490002,61.689999,62.660000,39.087097,78400
2004-07-20,63.759998,65.410004,63.200001,64.650002,40.328442,165900
2004-07-21,64.599998,64.949997,63.599998,63.660000,39.710907,102000
2004-07-22,63.410000,63.410000,62.049999,62.049999,38.706581,84600
2004-07-23,62.060001,62.669998,61.500000,62.509998,38.993504,105300
2004-07-26,62.500000,62.950001,62.400002,62.669998,39.093334,80400
2004-07-27,62.759998,62.980000,62.520000,62.689999,39.105824,57000
2004-07-28,62.799999,62.810001,60.799999,61.480000,38.351009,109100
2004-07-29,61.599998,62.570000,61.599998,62.500000,38.987289,41700
2004-07-30,62.500000,62.500000,61.529999,61.950001,38.644211,47300
2004-08-02,61.849998,62.820000,61.810001,62.680000,39.099567,50500
2004-08-03,62.740002,63.049999,62.450001,62.910000,39.243042,73600
2004-08-04,62.750000,63.509998,62.549999,63.509998,39.617321,35500
2004-08-05,63.400002,63.549999,62.049999,63.060001,39.336620,68100
2004-08-06,62.939999,62.939999,61.029999,61.540001,38.388443,42600
2004-08-09,61.639999,61.639999,60.660000,60.709999,37.870682,47700
2004-08-10,60.830002,61.930000,60.830002,61.720001,38.500725,56600
2004-08-11,61.599998,62.910000,61.150002,62.290001,38.856293,57500
2004-08-12,62.169998,62.900002,62.169998,62.869999,39.218098,26500
2004-08-13,62.750000,62.820000,61.419998,61.560001,38.400921,29000
2004-08-16,61.660000,63.889999,61.599998,63.700001,39.735840,52200
2004-08-17,63.820000,65.800003,63.740002,64.970001,40.528080,76500
2004-08-18,64.750000,64.760002,64.199997,64.629997,40.315975,61900
2004-08-19,64.529999,64.540001,63.650002,63.799999,39.798222,71100
2004-08-20,63.900002,64.070000,63.450001,63.880001,39.848133,96100
2004-08-23,63.980000,64.989998,63.980000,64.940002,40.509338,37200
2004-08-24,64.750000,64.760002,64.320000,64.589996,40.291016,39300
2004-08-25,64.589996,66.360001,64.589996,65.660004,40.958481,41100
2004-08-26,65.910004,67.570000,65.910004,67.209999,41.925358,58000
2004-08-27,67.709999,71.589996,67.709999,71.309998,44.482933,152900
2004-08-30,70.070000,74.290001,70.070000,73.730003,45.992538,258200
2004-08-31,73.599998,74.199997,72.750000,73.089996,45.748402,160600
2004-09-01,73.339996,74.250000,72.839996,73.720001,46.142746,87700
2004-09-02,73.570000,74.160004,73.570000,73.989998,46.311729,35800
2004-09-03,73.800003,74.930000,73.720001,74.889999,46.875072,74700
2004-09-07,75.000000,75.440002,74.750000,74.820000,46.831268,72300
2004-09-08,74.849998,75.510002,74.650002,74.989998,46.937656,81600
2004-09-09,73.800003,73.800003,71.930000,72.570000,45.422928,245600
2004-09-10,72.000000,74.320000,72.000000,73.599998,46.067657,235200
2004-09-13,73.800003,75.699997,73.800003,74.209999,46.449444,127900
2004-09-14,74.209999,75.160004,74.110001,74.349998,46.537071,63800
2004-09-15,74.239998,74.790001,73.860001,74.430000,46.587147,64400
2004-09-16,74.279999,75.500000,74.279999,74.720001,46.768673,86200
2004-09-17,74.470001,76.000000,74.470001,74.550003,46.662258,59000
2004-09-20,74.300003,75.000000,74.300003,74.730003,46.774906,65300
2004-09-21,74.730003,74.970001,74.290001,74.379997,46.555832,59800
2004-09-22,74.379997,74.430000,73.500000,73.559998,46.042583,34800
2004-09-23,73.410004,73.769997,73.000000,73.169998,45.798496,43800
2004-09-24,73.180000,74.000000,73.180000,73.459999,45.980015,40100
2004-09-27,73.309998,73.400002,72.330002,72.889999,45.623234,62800
2004-09-28,72.889999,72.889999,71.900002,72.349998,45.285236,140600
2004-09-29,72.349998,72.349998,71.650002,72.019997,45.078682,174200
2004-09-30,72.120003,73.959999,71.870003,73.489998,45.998795,123700
2004-10-01,73.489998,74.750000,73.199997,74.339996,46.530819,57200
2004-10-04,74.440002,75.300003,74.440002,74.500000,46.630966,93400
2004-10-05,74.500000,75.720001,74.480003,75.330002,47.150452,166800
2004-10-06,75.269997,75.889999,74.389999,74.849998,46.850048,81500
2004-10-07,74.699997,75.000000,73.080002,74.430000,46.587147,141600
2004-10-08,74.300003,74.300003,71.610001,71.800003,44.940975,152600
2004-10-11,71.809998,72.360001,71.540001,72.160004,45.166302,92000
2004-10-12,72.010002,72.010002,70.820000,71.809998,44.947220,98700
2004-10-13,72.050003,72.279999,70.959999,71.150002,44.534142,76400
2004-10-14,71.150002,71.199997,70.010002,70.529999,44.146057,94300
2004-10-15,70.410004,70.500000,69.449997,69.790001,43.682869,117000
2004-10-18,69.800003,70.650002,69.250000,69.330002,43.394958,105600
2004-10-19,69.080002,70.699997,68.900002,70.110001,43.883171,194300
2004-10-20,69.930000,70.370003,68.830002,70.089996,43.870651,98200
2004-10-21,69.970001,71.300003,69.970001,71.250000,44.596725,116900
2004-10-22,71.209999,71.599998,70.449997,70.940002,44.402695,111800
2004-10-25,70.190002,70.849998,69.970001,70.459999,44.102245,135800
2004-10-26,70.330002,73.620003,70.330002,72.889999,45.623234,120600
2004-10-27,72.750000,74.400002,72.629997,73.180000,45.804749,61400
2004-10-28,72.930000,73.120003,71.860001,73.070000,45.735916,82300
2004-10-29,73.050003,74.029999,73.000000,73.500000,46.005035,69100
2004-11-01,73.349998,75.730003,73.209999,74.779999,46.806210,117100
2004-11-02,74.629997,75.000000,74.580002,74.769997,46.799946,97900
2004-11-03,75.000000,75.809998,74.809998,75.250000,47.100395,105600
2004-11-04,75.250000,75.860001,75.000000,75.779999,47.432144,102500
2004-11-05,75.800003,75.809998,74.150002,74.459999,46.605923,86200
2004-11-08,74.489998,75.300003,74.400002,75.300003,47.131718,89000
2004-11-09,75.150002,75.150002,73.500000,74.349998,46.537071,110800
2004-11-10,74.459999,74.800003,73.940002,74.010002,46.324280,64900
2004-11-11,74.160004,74.800003,74.000000,74.300003,46.505764,72000
2004-11-12,74.300003,76.889999,74.300003,76.400002,47.820190,129900
2004-11-15,76.220001,76.389999,74.750000,74.750000,46.787437,86500
2004-11-16,74.930000,76.040001,74.900002,75.199997,47.069115,89300
2004-11-17,75.050003,76.900002,75.050003,75.529999,47.275677,43200
2004-11-18,75.699997,76.000000,75.300003,75.449997,47.225586,28300
2004-11-19,75.300003,75.300003,73.720001,73.900002,46.255421,32900
2004-11-22,73.750000,74.180000,73.199997,74.180000,46.430660,54400
2004-11-23,74.260002,75.379997,74.010002,74.660004,46.731113,37700
2004-11-24,74.500000,76.699997,74.489998,76.379997,47.807693,46400
2004-11-26,76.199997,76.320000,76.070000,76.309998,47.763874,10400
2004-11-29,76.059998,76.790001,76.029999,76.260002,47.732567,28300
2004-11-30,76.099998,76.099998,74.410004,74.559998,46.668507,66100
2004-12-01,74.459999,76.239998,74.459999,76.199997,47.855473,31700
2004-12-02,76.050003,77.180000,75.699997,76.660004,48.144371,81500
2004-12-03,76.660004,77.169998,76.000000,76.349998,47.949692,41000
2004-12-06,76.150002,77.029999,75.489998,75.919998,47.679634,29400
2004-12-07,76.000000,76.129997,74.309998,74.470001,46.768993,23200
2004-12-08,73.650002,75.580002,73.650002,75.050003,47.133286,33400
2004-12-09,74.949997,76.440002,74.889999,75.470001,47.397026,37100
2004-12-10,75.300003,77.750000,75.300003,76.949997,48.326496,64100
2004-12-13,76.800003,77.620003,76.800003,76.919998,48.307667,29700
2004-12-14,76.919998,77.500000,76.360001,77.099998,48.420692,42100
2004-12-15,76.900002,77.500000,76.500000,77.360001,48.583992,28500
2004-12-16,77.599998,77.599998,76.849998,77.400002,48.609104,29700
2004-12-17,78.000000,78.239998,76.930000,77.000000,48.357906,42300
2004-12-20,76.870003,77.000000,75.589996,75.599998,47.478664,41400
2004-12-21,75.750000,76.500000,75.459999,76.440002,48.006218,31200
